"https://www.artic.edu/iiif/2/a28e4e8f-f072-092a-52f9-b165c97c7a0a/full/600,/0/default.jpg",Title,Year,Title_URL,Image,Artist,Decade
683,"Self-Portrait (No. 3), 1981",1981,https://www.artic.edu/artworks/104261/self-portrait-no-3,"https://www.artic.edu/iiif/2/f1884649-dc74-5885-ecb6-a50c5cb7fbc9/full/600,/0/default.jpg",Ivan Albright,1980
684,"War Bonnet, 1962",1962,https://www.artic.edu/artworks/19909/war-bonnet,"https://www.artic.edu/iiif/2/4013b718-4c20-82bc-3177-f635f2c8b37a/full/600,/0/default.jpg",Frederick O’Hara,1960
685,"“…The Only Ornaments of the Silver, and the Shadowy Room.” Death Comes for the Archbishop, Nambe, New Mexico, 1972",1972,https://www.artic.edu/artworks/195657/the-only-ornaments-of-the-silver-and-the-shadowy-room-death-comes-for-the-archbishop-nambe-new-mexico,"https://www.artic.edu/iiif/2/8cd316a2-9809-4604-d42a-982b1db61f9a/full/600,/0/default.jpg",Lucia Woods Lindley,1970
686,"Vogue Fashion in Morocco (Lisa Fonssagrives-Penn), Morocco, 1951, printed 1951",1972,https://www.artic.edu/artworks/144835/vogue-fashion-in-morocco-lisa-fonssagrives-penn-morocco,"https://www.artic.edu/iiif/2/b818b952-a356-bae1-0b99-d3d561f3e3dc/full/600,/0/default.jpg",Irving Penn,1950
687,"Young Dancer, 34th Street and 9th Ave, from the series “Empire State”, 1978, printed 1979",1972,https://www.artic.edu/artworks/109647/young-dancer-34th-street-and-9th-ave-from-the-series-empire-state,"https://www.artic.edu/iiif/2/768d39bc-c995-2ba5-5564-c7c56d5044c1/full/600,/0/default.jpg",Joel Meyerowitz,1970
688,"The Plague, 1963",1963,https://www.artic.edu/artworks/19082/the-plague,"https://www.artic.edu/iiif/2/944e0288-ca7b-7208-5d9d-a57308e3053d/full/600,/0/default.jpg",John Hultberg,1960
689,"Autumn Grace (Qiu de Fengcai), 1998",1998,https://www.artic.edu/artworks/182862/autumn-grace-qiu-de-fengcai,"https://www.artic.edu/iiif/2/6b849ad3-78cb-391a-386d-6254eefdfe73/full/600,/0/default.jpg",Chao Mei,1990
690,"Untitled Film Still #24, 1978",1972,https://www.artic.edu/artworks/72434/untitled-film-still-24,"https://www.artic.edu/iiif/2/49d97a59-a249-7489-be2a-3afeacab7d22/full/600,/0/default.jpg",Cindy Sherman,1970
691,"Mixed Behavior, 2003",2003,https://www.artic.edu/artworks/185047/mixed-behavior,"https://www.artic.edu/iiif/2/9e1b72f6-7b65-fc35-8d56-34889fbe48de/full/600,/0/default.jpg",Anri Sala,2000
692,"Achrome, 1957/58",1972,https://www.artic.edu/artworks/156076/achrome,"https://www.artic.edu/iiif/2/d929e656-fb37-f337-e025-e933e42ba3b9/full/600,/0/default.jpg",Piero Manzoni,1950
693,"Soldier, 1999",1999,https://www.artic.edu/artworks/154125/soldier,"https://www.artic.edu/iiif/2/7e0deb1d-e53f-2343-ef65-4578b2851405/full/600,/0/default.jpg",Luc Tuymans,1990
694,"Finger Pointing, from The New York Collection for Stockholm, 1973",1973,https://www.artic.edu/artworks/182761/finger-pointing-from-the-new-york-collection-for-stockholm,"https://www.artic.edu/iiif/2/3e80b4ac-7628-66a6-3cf5-62666a2bf2bd/full/600,/0/default.jpg",Roy Lichtenstein,1970
695,"Last Light, from the series “Immediate Family”, 1990",1990,https://www.artic.edu/artworks/184397/last-light-from-the-series-immediate-family,"https://www.artic.edu/iiif/2/4cf8f655-3368-86d6-eedd-193c786de28f/full/600,/0/default.jpg",Sally Mann,1990
696,"“De Panne, Belgium, August 7, 1992,” from Beach Portraits, 1992",1972,https://www.artic.edu/artworks/180801/de-panne-belgium-august-7-1992-from-beach-portraits,"https://www.artic.edu/iiif/2/e662b5e2-bff2-a6dd-5d8c-22783ce02d7d/full/600,/0/default.jpg",Rineke Dijkstra,1990
697,"Cryptic XV, 1966",1966,https://www.artic.edu/artworks/46139/cryptic-xv,"https://www.artic.edu/iiif/2/566330da-1738-8dac-de26-f312236b0feb/full/600,/0/default.jpg",Louise Nevelson,1960
698,"Vast Ocean, 1964",1964,https://www.artic.edu/artworks/27107/vast-ocean,"https://www.artic.edu/iiif/2/a41938e3-8a4e-0fee-a916-458a0c73fca7/full/600,/0/default.jpg",Günther Uecker,1960
699,"Museum without Ceiling, 1976",1976,https://www.artic.edu/artworks/157159/museum-without-ceiling,"https://www.artic.edu/iiif/2/ab716df2-5969-611c-2703-8e139afbe07c/full/600,/0/default.jpg",Roger Brown,1970
